4.36434	-9.9548	-0.140766	2.4675	10.9942	-1.13588	4.6	-9.9	0.909756	2.72927
4.45649	-9.7863	0.103696	2.55976	-4.39516	1.47968	4.65	-9.75	0.909752	2.72926
4.47953	-9.63266	0.139661	2.60842	10.4986	-1.11645	4.7	-9.6	0.90859	2.72578
4.5758	-9.46586	0.353381	2.68275	-4.74279	0.171395	4.75	-9.45	0.908586	2.72576
4.63887	-9.34203	0.54666	2.46298	10.592	-1.09073	4.85	-9.3	1.81967	2.72952
4.76576	-9.17231	0.782112	2.56345	-4.74733	-1.39657	4.95	-9.15	1.81967	2.72951
4.84576	-9.06908	0.978779	2.33571	10.2398	-1.06602	5	-9.05	0.999884	1.99977
4.94092	-8.94169	1.08805	2.37552	-4.48314	-2.30549	5.05	-8.95	0.999874	1.99974
5.02123	-8.81393	1.16747	2.32322	10.3027	-1.04083	5.15	-8.8	1.81805	2.72708
5.14641	-8.66127	1.31479	2.39688	-3.71169	-3.73956	5.25	-8.65	1.81803	2.72705
5.25308	-8.56644	1.5262	2.17017	10.116	-1.01021	5.35	-8.55	1.99956	1.99957
5.36732	-8.44225	1.61699	2.21796	-2.95583	-4.5772	5.45	-8.45	1.99954	1.99954
5.46789	-8.329	1.68098	2.14747	10.1164	-0.988358	5.5	-8.35	0.909045	1.81807
5.55137	-8.22031	1.65754	2.12515	-2.10361	-5.12359	5.55	-8.25	0.909045	1.81808
5.64903	-8.10218	1.68253	2.11683	9.81408	-0.957431	5.7	-8.1	2.72608	2.72608
5.77625	-7.96977	1.76478	2.16525	-0.595926	-5.82051	5.85	-7.95	2.72606	2.72606
5.89024	-7.85766	1.85335	2.09141	9.834	-0.9229	5.95	-7.85	1.81801	1.81801
6.01244	-7.73537	1.90018	2.11625	0.715762	-6.01744	6.05	-7.75	1.81802	1.81801
6.12257	-7.62246	1.93305	2.08611	9.79397	-0.893547	6.15	-7.65	1.81798	1.81798
6.23389	-7.51466	1.94124	2.07509	1.91233	-5.95717	6.25	-7.55	1.81798	1.81798
6.35025	-7.40841	2.00298	2.0157	9.82626	-0.862628	6.35	-7.45	1.82027	1.82027
6.45247	-7.31596	1.97964	1.97476	3.03535	-5.69341	6.45	-7.35	1.82025	1.82025
6.58895	-7.2405	2.21533	1.77348	9.61034	-0.830934	6.6	-7.25	2.99862	1.99908
6.71517	-7.1458	2.24969	1.79449	4.39328	-5.13198	6.75	-7.15	2.99862	1.99908
6.79781	-7.02354	1.99398	1.99579	9.63222	-0.803469	6.8	-7.05	0.908005	1.816
6.89314	-6.92637	1.95931	1.96147	5.40471	-4.23055	6.85	-6.95	0.908	1.81601
7.03692	-6.84371	2.20004	1.76403	9.90965	-0.773882	7	-6.85	2.72856	1.81904
7.15725	-6.7481	2.19826	1.76085	6.38682	-3.22963	7.15	-6.75	2.72854	1.81902
7.25037	-6.6366	2.01847	1.89035	9.90034	-0.741696	7.25	-6.65	1.8202	1.8202
7.35737	-6.54117	2.00754	1.87041	7.07388	-2.01419	7.35	-6.55	1.82018	1.82018
7.52789	-6.4893	2.47438	1.53558	9.97586	-0.714582	7.5	-6.5	2.99964	0.999884
7.64882	-6.42666	2.46341	1.50401	7.53158	-1.37818	7.65	-6.45	2.99964	0.999884
7.77366	-6.34617	2.41249	1.51564	9.95941	-0.690878	7.75	-6.4	1.81709	0.908549
7.88532	-6.29489	2.35941	1.43476	7.8297	-0.590415	7.85	-6.35	1.81709	0.908545
